timestamp,date,hour,minute,zone,pir_motion,ultrasonic_cm,accel_x,accel_y,accel_z,ir_entry,ir_exit,activity_label,is_office_hours,is_anomaly
2026-01-14 07:00:00,2026-01-14,7,0,classroom_A,0,234.7,0.045,0.075,9.828,0,0,idle,0,0
2026-01-14 07:05:00,2026-01-14,7,5,classroom_B,0,326.7,-0.033,0.077,9.862,0,0,idle,0,0
2026-01-14 07:10:00,2026-01-14,7,10,classroom_A,0,296.9,-0.046,0.014,9.807,0,0,idle,0,0
2026-01-14 07:15:00,2026-01-14,7,15,lab,0,214.4,-0.075,-0.025,9.81,0,0,idle,0,0
2026-01-14 07:20:00,2026-01-14,7,20,library,1,27.0,0.086,-0.009,9.898,0,0,idle,0,1
2026-01-14 07:25:00,2026-01-14,7,25,entrance,0,253.1,0.096,0.026,9.798,0,0,idle,0,0
2026-01-14 07:30:00,2026-01-14,7,30,entrance,0,277.4,-0.076,-0.064,9.772,0,0,idle,0,0
2026-01-14 07:35:00,2026-01-14,7,35,library,1,16.3,0.141,-1.49,8.288,0,0,sitting,0,1
2026-01-14 07:40:00,2026-01-14,7,40,classroom_A,0,222.3,0.095,0.044,9.757,0,0,idle,0,0
2026-01-14 07:45:00,2026-01-14,7,45,classroom_A,0,323.7,0.014,-0.047,9.811,0,0,idle,0,0
2026-01-14 07:50:00,2026-01-14,7,50,lab,0,310.7,-0.037,-0.056,9.861,0,0,idle,0,0
2026-01-14 07:55:00,2026-01-14,7,55,classroom_B,0,323.3,0.091,-0.082,9.848,0,0,idle,0,0
2026-01-14 08:00:00,2026-01-14,8,0,library,0,224.9,-0.051,-0.019,9.748,0,0,idle,1,0
2026-01-14 08:05:00,2026-01-14,8,5,lab,1,25.6,-1.57,-1.045,8.925,0,0,running,1,0
2026-01-14 08:10:00,2026-01-14,8,10,entrance,1,19.0,0.85,-0.23,10.217,0,0,sitting,1,0
2026-01-14 08:15:00,2026-01-14,8,15,library,1,34.5,-0.002,0.058,9.805,0,0,idle,1,0
2026-01-14 08:20:00,2026-01-14,8,20,classroom_A,1,49.8,-1.422,-1.691,10.511,0,0,sitting,1,0
2026-01-14 08:25:00,2026-01-14,8,25,library,1,46.5,-0.837,-1.076,9.801,0,0,sitting,1,0
2026-01-14 08:30:00,2026-01-14,8,30,lab,1,72.8,0.06,-0.022,9.769,0,0,idle,1,0
2026-01-14 08:35:00,2026-01-14,8,35,classroom_B,0,217.9,-0.049,-0.054,9.773,0,0,idle,1,0
2026-01-14 08:40:00,2026-01-14,8,40,classroom_B,1,25.2,0.029,0.02,9.862,0,0,idle,1,0
2026-01-14 08:45:00,2026-01-14,8,45,classroom_B,1,30.6,-0.068,0.023,9.811,0,0,idle,1,0
2026-01-14 08:50:00,2026-01-14,8,50,classroom_A,1,36.4,-0.044,0.083,9.746,0,0,idle,1,0
2026-01-14 08:55:00,2026-01-14,8,55,classroom_A,0,324.2,0.015,0.057,9.874,0,0,idle,1,0
2026-01-14 09:00:00,2026-01-14,9,0,entrance,1,52.3,-0.066,-0.097,9.892,0,1,idle,1,0
2026-01-14 09:05:00,2026-01-14,9,5,classroom_A,1,80.5,0.056,0.011,9.774,0,0,idle,1,0
2026-01-14 09:10:00,2026-01-14,9,10,classroom_A,1,10.8,0.053,0.003,9.704,0,1,idle,1,0
2026-01-14 09:15:00,2026-01-14,9,15,lab,1,52.2,-0.052,0.022,9.773,0,0,idle,1,0
2026-01-14 09:20:00,2026-01-14,9,20,library,1,19.9,0.561,1.018,8.201,1,0,sitting,1,0
2026-01-14 09:25:00,2026-01-14,9,25,library,0,335.5,-0.021,0.008,9.781,0,0,idle,1,0
2026-01-14 09:30:00,2026-01-14,9,30,lab,1,68.3,0.057,0.015,9.868,0,0,idle,1,0
2026-01-14 09:35:00,2026-01-14,9,35,lab,1,87.2,-1.854,-1.706,10.984,1,0,standing,1,0
2026-01-14 09:40:00,2026-01-14,9,40,library,1,43.6,-0.06,-0.097,9.787,0,0,idle,1,0
2026-01-14 09:45:00,2026-01-14,9,45,entrance,0,349.8,0.03,-0.04,9.749,0,0,idle,1,0
2026-01-14 09:50:00,2026-01-14,9,50,classroom_B,0,380.7,-0.049,-0.02,9.843,0,0,idle,1,0
2026-01-14 09:55:00,2026-01-14,9,55,entrance,0,292.7,-0.017,-0.09,9.89,0,0,idle,1,0
2026-01-14 10:00:00,2026-01-14,10,0,library,1,14.8,-0.023,0.031,9.787,0,0,idle,1,0
2026-01-14 10:05:00,2026-01-14,10,5,entrance,1,13.6,0.069,-0.086,9.766,0,0,idle,1,0
2026-01-14 10:10:00,2026-01-14,10,10,classroom_A,0,229.2,0.042,-0.046,9.705,0,0,idle,1,0
2026-01-14 10:15:00,2026-01-14,10,15,library,1,43.4,-0.033,0.023,9.769,0,0,idle,1,0
2026-01-14 10:20:00,2026-01-14,10,20,library,1,89.5,-0.013,0.003,9.833,0,0,idle,1,0
2026-01-14 10:25:00,2026-01-14,10,25,classroom_A,1,97.1,-0.024,0.032,9.788,0,0,idle,1,0
2026-01-14 10:30:00,2026-01-14,10,30,entrance,0,239.3,0.023,-0.045,9.744,0,0,idle,1,0
2026-01-14 10:35:00,2026-01-14,10,35,classroom_A,1,95.8,0.277,-0.33,10.478,0,0,walking,1,0
2026-01-14 10:40:00,2026-01-14,10,40,lab,1,16.0,-0.047,-0.003,9.713,0,0,idle,1,0
2026-01-14 10:45:00,2026-01-14,10,45,library,1,70.2,-0.031,0.046,9.774,0,0,idle,1,0
2026-01-14 10:50:00,2026-01-14,10,50,library,1,90.0,-0.034,0.033,9.805,0,0,idle,1,0
2026-01-14 10:55:00,2026-01-14,10,55,library,1,35.1,0.079,-0.055,9.704,0,0,idle,1,0
2026-01-14 11:00:00,2026-01-14,11,0,library,1,97.5,-0.09,0.018,9.86,0,0,idle,1,0
2026-01-14 11:05:00,2026-01-14,11,5,lab,1,80.5,-0.05,0.081,9.885,0,0,idle,1,0
2026-01-14 11:10:00,2026-01-14,11,10,lab,0,283.9,-0.034,-0.084,9.732,0,0,idle,1,0
2026-01-14 11:15:00,2026-01-14,11,15,lab,0,332.6,0.055,0.085,9.711,0,0,idle,1,0
2026-01-14 11:20:00,2026-01-14,11,20,entrance,0,230.8,-0.005,-0.094,9.888,0,0,idle,1,0
2026-01-14 11:25:00,2026-01-14,11,25,classroom_A,1,53.8,0.086,-0.021,9.743,0,0,idle,1,0
2026-01-14 11:30:00,2026-01-14,11,30,classroom_A,1,24.8,-0.691,-0.493,8.249,1,0,walking,1,0
2026-01-14 11:35:00,2026-01-14,11,35,classroom_A,1,54.3,1.88,1.232,9.944,1,0,walking,1,0
2026-01-14 11:40:00,2026-01-14,11,40,classroom_B,1,85.9,0.084,0.04,9.833,1,0,idle,1,0
2026-01-14 11:45:00,2026-01-14,11,45,lab,1,13.5,0.098,0.023,9.864,0,0,idle,1,0
2026-01-14 11:50:00,2026-01-14,11,50,entrance,0,298.1,-0.047,-0.042,9.867,0,0,idle,1,0
2026-01-14 11:55:00,2026-01-14,11,55,library,0,256.9,-0.087,0.021,9.752,0,0,idle,1,0
2026-01-14 12:00:00,2026-01-14,12,0,classroom_B,1,64.6,-0.094,0.07,9.833,0,0,idle,1,0
2026-01-14 12:05:00,2026-01-14,12,5,classroom_A,0,261.3,0.031,0.063,9.784,0,0,idle,1,0
2026-01-14 12:10:00,2026-01-14,12,10,classroom_A,0,369.4,0.033,-0.058,9.792,0,0,idle,1,0
2026-01-14 12:15:00,2026-01-14,12,15,classroom_B,1,15.3,-0.07,0.1,9.725,0,0,idle,1,0
2026-01-14 12:20:00,2026-01-14,12,20,library,1,62.1,-0.013,-0.075,9.829,0,0,idle,1,0
2026-01-14 12:25:00,2026-01-14,12,25,classroom_B,1,73.8,0.031,-0.027,9.778,0,1,idle,1,0
2026-01-14 12:30:00,2026-01-14,12,30,lab,1,83.1,0.093,0.057,9.873,0,0,idle,1,0
2026-01-14 12:35:00,2026-01-14,12,35,entrance,1,96.2,0.074,-0.063,9.874,0,0,idle,1,0
2026-01-14 12:40:00,2026-01-14,12,40,lab,1,99.0,1.537,-1.04,9.812,0,0,standing,1,0
2026-01-14 12:45:00,2026-01-14,12,45,library,1,10.8,-0.031,0.023,9.767,1,0,idle,1,0
2026-01-14 12:50:00,2026-01-14,12,50,library,1,23.3,0.072,0.049,9.755,0,0,idle,1,0
2026-01-14 12:55:00,2026-01-14,12,55,library,1,65.1,0.09,0.06,9.791,0,0,idle,1,0
2026-01-14 13:00:00,2026-01-14,13,0,entrance,0,291.3,-0.043,-0.096,9.818,0,0,idle,1,0
2026-01-14 13:05:00,2026-01-14,13,5,lab,1,89.0,0.083,0.022,9.746,0,0,idle,1,0
2026-01-14 13:10:00,2026-01-14,13,10,classroom_A,1,90.2,0.063,0.034,9.816,0,1,idle,1,0
2026-01-14 13:15:00,2026-01-14,13,15,library,1,95.7,-0.021,-0.014,9.892,0,0,idle,1,0
2026-01-14 13:20:00,2026-01-14,13,20,classroom_B,0,203.3,0.074,0.047,9.853,0,0,idle,1,0
2026-01-14 13:25:00,2026-01-14,13,25,library,0,332.7,-0.001,0.016,9.807,0,0,idle,1,0
2026-01-14 13:30:00,2026-01-14,13,30,lab,1,20.4,1.957,0.243,8.986,0,1,running,1,0
2026-01-14 13:35:00,2026-01-14,13,35,classroom_B,1,68.2,-0.096,-0.074,9.85,0,0,idle,1,0
2026-01-14 13:40:00,2026-01-14,13,40,entrance,1,91.5,-1.344,-1.61,10.795,0,0,standing,1,0
2026-01-14 13:45:00,2026-01-14,13,45,lab,1,24.0,1.748,1.814,8.198,0,0,standing,1,0
2026-01-14 13:50:00,2026-01-14,13,50,classroom_B,1,55.0,0.007,0.002,9.796,0,0,idle,1,0
2026-01-14 13:55:00,2026-01-14,13,55,entrance,0,270.6,-0.022,-0.062,9.889,0,0,idle,1,0
2026-01-14 14:00:00,2026-01-14,14,0,classroom_A,0,324.1,0.094,0.053,9.898,0,0,idle,1,0
2026-01-14 14:05:00,2026-01-14,14,5,lab,1,24.4,0.007,-0.004,9.885,0,1,idle,1,0
2026-01-14 14:10:00,2026-01-14,14,10,classroom_A,0,286.5,0.061,0.055,9.78,0,0,idle,1,0
2026-01-14 14:15:00,2026-01-14,14,15,lab,1,67.4,0.05,-0.087,9.899,0,0,idle,1,0
2026-01-14 14:20:00,2026-01-14,14,20,entrance,1,51.2,-0.026,0.08,9.707,0,0,idle,1,0
2026-01-14 14:25:00,2026-01-14,14,25,classroom_B,0,386.8,0.03,-0.017,9.868,0,0,idle,1,0
2026-01-14 14:30:00,2026-01-14,14,30,entrance,0,217.0,0.069,0.019,9.812,0,0,idle,1,0
2026-01-14 14:35:00,2026-01-14,14,35,classroom_B,1,52.6,0.01,0.052,9.724,0,0,idle,1,0
2026-01-14 14:40:00,2026-01-14,14,40,classroom_B,1,58.3,-0.092,-0.079,9.888,0,0,idle,1,0
2026-01-14 14:45:00,2026-01-14,14,45,library,0,399.9,-0.044,0.07,9.896,0,0,idle,1,0
2026-01-14 14:50:00,2026-01-14,14,50,classroom_A,1,54.8,-0.019,-0.095,9.757,0,1,idle,1,0
2026-01-14 14:55:00,2026-01-14,14,55,classroom_B,0,320.6,0.07,-0.027,9.719,0,0,idle,1,0
2026-01-14 15:00:00,2026-01-14,15,0,entrance,0,263.7,-0.075,0.015,9.816,0,0,idle,1,0
2026-01-14 15:05:00,2026-01-14,15,5,library,1,34.9,0.01,0.008,9.872,0,0,idle,1,0
2026-01-14 15:10:00,2026-01-14,15,10,lab,0,309.2,0.081,0.032,9.72,0,0,idle,1,0
2026-01-14 15:15:00,2026-01-14,15,15,classroom_B,0,208.1,0.084,-0.016,9.832,0,0,idle,1,0
2026-01-14 15:20:00,2026-01-14,15,20,lab,0,227.4,-0.081,0.089,9.701,0,0,idle,1,0
2026-01-14 15:25:00,2026-01-14,15,25,classroom_B,1,82.9,-0.079,-0.068,9.888,0,0,idle,1,0
2026-01-14 15:30:00,2026-01-14,15,30,classroom_A,1,68.4,0.073,0.026,9.703,0,0,idle,1,0
2026-01-14 15:35:00,2026-01-14,15,35,library,0,364.4,0.036,-0.052,9.782,0,0,idle,1,0
2026-01-14 15:40:00,2026-01-14,15,40,classroom_A,0,315.3,0.046,0.068,9.799,0,0,idle,1,0
2026-01-14 15:45:00,2026-01-14,15,45,library,1,29.0,-0.062,0.006,9.769,0,0,idle,1,0
2026-01-14 15:50:00,2026-01-14,15,50,lab,1,32.4,-0.075,-0.016,9.83,0,0,idle,1,0
2026-01-14 15:55:00,2026-01-14,15,55,entrance,1,77.2,0.015,0.063,9.816,0,0,idle,1,0
2026-01-14 16:00:00,2026-01-14,16,0,classroom_A,1,32.5,-1.711,-0.421,10.896,0,0,standing,1,0
2026-01-14 16:05:00,2026-01-14,16,5,classroom_A,0,366.0,-0.097,-0.079,9.741,0,0,idle,1,0
2026-01-14 16:10:00,2026-01-14,16,10,classroom_A,1,68.3,-0.525,1.909,9.136,0,0,running,1,0
2026-01-14 16:15:00,2026-01-14,16,15,classroom_A,0,229.2,-0.022,-0.062,9.833,0,0,idle,1,0
2026-01-14 16:20:00,2026-01-14,16,20,lab,1,95.4,-0.05,-0.013,9.732,0,0,idle,1,0
2026-01-14 16:25:00,2026-01-14,16,25,entrance,1,28.3,-0.851,-0.866,8.531,0,0,walking,1,0
2026-01-14 16:30:00,2026-01-14,16,30,classroom_A,1,41.3,-0.01,0.038,9.755,0,0,idle,1,0
2026-01-14 16:35:00,2026-01-14,16,35,entrance,1,49.4,1.124,0.581,9.154,0,0,running,1,0
2026-01-14 16:40:00,2026-01-14,16,40,library,1,43.4,-1.605,1.448,9.549,0,1,standing,1,0
2026-01-14 16:45:00,2026-01-14,16,45,library,0,221.4,0.08,-0.05,9.749,0,0,idle,1,0
2026-01-14 16:50:00,2026-01-14,16,50,library,0,314.9,0.085,0.084,9.826,0,0,idle,1,0
2026-01-14 16:55:00,2026-01-14,16,55,entrance,1,96.3,0.038,0.011,9.814,1,0,idle,1,0
2026-01-14 17:00:00,2026-01-14,17,0,classroom_A,0,344.2,-0.015,0.039,9.754,0,0,idle,1,0
2026-01-14 17:05:00,2026-01-14,17,5,classroom_B,1,70.3,0.013,-0.029,9.776,0,0,idle,1,0
2026-01-14 17:10:00,2026-01-14,17,10,entrance,1,40.3,-0.052,-0.033,9.746,0,1,idle,1,0
2026-01-14 17:15:00,2026-01-14,17,15,library,1,90.6,1.466,-1.18,9.237,1,0,walking,1,0
2026-01-14 17:20:00,2026-01-14,17,20,classroom_B,1,22.2,-0.056,-0.081,9.751,0,0,idle,1,0
2026-01-14 17:25:00,2026-01-14,17,25,library,1,90.1,-0.081,0.085,9.822,1,0,idle,1,0
2026-01-14 17:30:00,2026-01-14,17,30,entrance,1,66.6,-0.091,0.038,9.808,0,0,idle,1,0
2026-01-14 17:35:00,2026-01-14,17,35,entrance,0,297.9,0.098,0.059,9.877,0,0,idle,1,0
2026-01-14 17:40:00,2026-01-14,17,40,classroom_A,1,62.5,-0.044,-0.015,9.77,0,0,idle,1,0
2026-01-14 17:45:00,2026-01-14,17,45,classroom_A,1,18.8,-0.096,-0.045,9.734,0,0,idle,1,0
2026-01-14 17:50:00,2026-01-14,17,50,classroom_A,1,28.8,-0.157,0.647,8.677,1,0,walking,1,0
2026-01-14 17:55:00,2026-01-14,17,55,lab,1,78.1,0.067,-0.014,9.838,0,0,idle,1,0
2026-01-14 18:00:00,2026-01-14,18,0,classroom_A,1,43.7,0.037,0.079,9.722,0,0,idle,0,1
2026-01-14 18:05:00,2026-01-14,18,5,library,0,286.9,0.04,-0.067,9.843,0,0,idle,0,0
2026-01-14 18:10:00,2026-01-14,18,10,library,0,306.2,0.08,0.018,9.892,0,0,idle,0,0
2026-01-14 18:15:00,2026-01-14,18,15,library,0,377.3,-0.069,0.099,9.807,0,0,idle,0,0
2026-01-14 18:20:00,2026-01-14,18,20,classroom_B,0,289.8,-0.066,0.067,9.789,0,0,idle,0,0
2026-01-14 18:25:00,2026-01-14,18,25,lab,0,242.8,0.047,0.054,9.704,0,0,idle,0,0
2026-01-14 18:30:00,2026-01-14,18,30,classroom_A,0,354.5,-0.007,-0.082,9.816,0,0,idle,0,0
2026-01-14 18:35:00,2026-01-14,18,35,lab,0,245.9,0.04,0.09,9.723,0,0,idle,0,0
2026-01-14 18:40:00,2026-01-14,18,40,classroom_A,0,329.9,0.042,0.063,9.711,0,0,idle,0,0
2026-01-14 18:45:00,2026-01-14,18,45,library,0,246.4,-0.075,0.082,9.802,0,0,idle,0,0
2026-01-14 18:50:00,2026-01-14,18,50,entrance,0,214.8,0.008,-0.083,9.805,0,0,idle,0,0
2026-01-14 18:55:00,2026-01-14,18,55,classroom_A,0,266.4,-0.073,-0.064,9.786,0,0,idle,0,0
2026-01-14 19:00:00,2026-01-14,19,0,lab,0,358.0,0.04,-0.082,9.73,0,0,idle,0,0
2026-01-14 19:05:00,2026-01-14,19,5,classroom_A,0,344.2,0.009,0.048,9.764,0,0,idle,0,0
2026-01-14 19:10:00,2026-01-14,19,10,entrance,0,398.6,-0.032,-0.093,9.702,0,0,idle,0,0
2026-01-14 19:15:00,2026-01-14,19,15,classroom_A,0,338.2,0.073,0.045,9.717,0,0,idle,0,0
2026-01-14 19:20:00,2026-01-14,19,20,entrance,0,361.6,0.017,-0.083,9.738,0,0,idle,0,0
2026-01-14 19:25:00,2026-01-14,19,25,library,0,378.9,0.03,-0.089,9.826,0,0,idle,0,0
2026-01-14 19:30:00,2026-01-14,19,30,classroom_B,1,23.5,-0.024,-0.077,9.883,0,0,idle,0,1
2026-01-14 19:35:00,2026-01-14,19,35,classroom_B,0,309.2,-0.07,0.034,9.808,0,0,idle,0,0
2026-01-14 19:40:00,2026-01-14,19,40,library,0,382.1,-0.085,-0.065,9.853,0,0,idle,0,0
2026-01-14 19:45:00,2026-01-14,19,45,entrance,0,208.5,-0.024,-0.092,9.787,0,0,idle,0,0
2026-01-14 19:50:00,2026-01-14,19,50,classroom_B,1,14.4,0.077,-0.024,9.827,1,0,idle,0,1
2026-01-14 19:55:00,2026-01-14,19,55,classroom_B,0,281.0,0.013,-0.053,9.73,0,0,idle,0,0
2026-01-14 20:00:00,2026-01-14,20,0,classroom_A,0,398.1,-0.026,-0.09,9.762,0,0,idle,0,0
2026-01-14 20:05:00,2026-01-14,20,5,entrance,0,275.1,-0.092,0.043,9.825,0,0,idle,0,0
2026-01-14 20:10:00,2026-01-14,20,10,classroom_B,0,248.1,0.02,0.023,9.792,0,0,idle,0,0
2026-01-14 20:15:00,2026-01-14,20,15,library,0,203.4,0.025,0.027,9.888,0,0,idle,0,0
2026-01-14 20:20:00,2026-01-14,20,20,lab,0,212.9,-0.046,-0.091,9.724,0,0,idle,0,0
2026-01-14 20:25:00,2026-01-14,20,25,classroom_B,0,305.7,0.078,0.083,9.848,0,0,idle,0,0
2026-01-14 20:30:00,2026-01-14,20,30,lab,0,251.7,0.071,-0.065,9.89,0,0,idle,0,0
2026-01-14 20:35:00,2026-01-14,20,35,entrance,0,249.8,-0.061,0.044,9.738,0,0,idle,0,0
2026-01-14 20:40:00,2026-01-14,20,40,classroom_B,0,248.4,0.035,-0.072,9.78,0,0,idle,0,0
2026-01-14 20:45:00,2026-01-14,20,45,classroom_B,0,304.3,0.029,0.033,9.761,0,0,idle,0,0
2026-01-14 20:50:00,2026-01-14,20,50,library,0,248.5,-0.016,0.043,9.774,0,0,idle,0,0
2026-01-14 20:55:00,2026-01-14,20,55,entrance,0,220.8,0.092,-0.05,9.792,0,0,idle,0,0
2026-01-14 21:00:00,2026-01-14,21,0,classroom_B,0,258.3,0.096,-0.022,9.771,0,0,idle,0,0
2026-01-14 21:05:00,2026-01-14,21,5,classroom_B,0,373.3,-0.092,-0.019,9.746,0,0,idle,0,0
2026-01-14 21:10:00,2026-01-14,21,10,entrance,0,336.6,-0.041,0.092,9.882,0,0,idle,0,0
2026-01-14 21:15:00,2026-01-14,21,15,library,0,294.0,-0.038,0.058,9.873,0,0,idle,0,0
2026-01-14 21:20:00,2026-01-14,21,20,entrance,0,362.9,0.001,0.084,9.854,0,0,idle,0,0
2026-01-14 21:25:00,2026-01-14,21,25,classroom_B,0,311.2,0.0,-0.064,9.896,0,0,idle,0,0
2026-01-14 21:30:00,2026-01-14,21,30,classroom_B,0,226.9,0.022,0.039,9.835,0,0,idle,0,0
2026-01-14 21:35:00,2026-01-14,21,35,classroom_A,1,71.8,1.412,-1.045,10.749,0,0,walking,0,1
2026-01-14 21:40:00,2026-01-14,21,40,classroom_A,0,251.5,-0.037,0.042,9.779,0,0,idle,0,0
2026-01-14 21:45:00,2026-01-14,21,45,lab,0,361.2,-0.082,0.042,9.791,0,0,idle,0,0
2026-01-14 21:50:00,2026-01-14,21,50,library,0,357.5,0.009,0.021,9.74,0,0,idle,0,0
2026-01-14 21:55:00,2026-01-14,21,55,classroom_A,0,335.8,-0.001,-0.073,9.829,0,0,idle,0,0
2026-01-15 07:00:00,2026-01-15,7,0,lab,1,46.6,-1.693,-1.665,10.25,0,0,running,0,1
2026-01-15 07:05:00,2026-01-15,7,5,library,0,392.1,0.072,0.056,9.844,0,0,idle,0,0
2026-01-15 07:10:00,2026-01-15,7,10,entrance,0,202.1,-0.063,0.064,9.899,0,0,idle,0,0
2026-01-15 07:15:00,2026-01-15,7,15,library,0,266.9,-0.017,0.01,9.868,0,0,idle,0,0
2026-01-15 07:20:00,2026-01-15,7,20,classroom_B,0,248.9,-0.025,-0.006,9.841,0,0,idle,0,0
2026-01-15 07:25:00,2026-01-15,7,25,entrance,0,364.6,0.019,0.092,9.882,0,0,idle,0,0
2026-01-15 07:30:00,2026-01-15,7,30,entrance,0,336.0,-0.022,0.022,9.769,0,0,idle,0,0
2026-01-15 07:35:00,2026-01-15,7,35,library,0,320.7,0.062,0.074,9.828,0,0,idle,0,0
2026-01-15 07:40:00,2026-01-15,7,40,entrance,0,307.8,-0.055,-0.021,9.795,0,0,idle,0,0
2026-01-15 07:45:00,2026-01-15,7,45,classroom_A,0,351.3,-0.019,-0.066,9.845,0,0,idle,0,0
2026-01-15 07:50:00,2026-01-15,7,50,lab,0,301.2,-0.085,-0.01,9.767,0,0,idle,0,0
2026-01-15 07:55:00,2026-01-15,7,55,classroom_A,0,251.0,-0.093,0.049,9.846,0,0,idle,0,0
2026-01-15 08:00:00,2026-01-15,8,0,lab,1,46.7,0.066,0.026,9.856,0,0,idle,1,0
2026-01-15 08:05:00,2026-01-15,8,5,entrance,1,97.0,0.004,-0.081,9.849,0,0,idle,1,0
2026-01-15 08:10:00,2026-01-15,8,10,lab,0,375.0,-0.089,0.077,9.772,0,0,idle,1,0
2026-01-15 08:15:00,2026-01-15,8,15,lab,0,217.7,0.074,-0.095,9.731,0,0,idle,1,0
2026-01-15 08:20:00,2026-01-15,8,20,library,1,94.6,1.811,1.07,8.762,0,0,standing,1,0
2026-01-15 08:25:00,2026-01-15,8,25,classroom_B,1,49.3,0.506,-0.059,10.289,0,0,walking,1,0
2026-01-15 08:30:00,2026-01-15,8,30,classroom_A,1,96.7,-0.784,0.218,10.381,0,0,sitting,1,0
2026-01-15 08:35:00,2026-01-15,8,35,entrance,1,70.0,0.079,-0.073,9.709,0,0,idle,1,0
2026-01-15 08:40:00,2026-01-15,8,40,entrance,1,70.0,0.039,0.021,9.709,0,0,idle,1,0
2026-01-15 08:45:00,2026-01-15,8,45,classroom_B,0,257.2,-0.064,-0.097,9.899,0,0,idle,1,0
2026-01-15 08:50:00,2026-01-15,8,50,lab,1,24.9,0.041,0.025,9.825,0,0,idle,1,0
2026-01-15 08:55:00,2026-01-15,8,55,lab,0,331.4,0.066,0.028,9.852,0,0,idle,1,0
2026-01-15 09:00:00,2026-01-15,9,0,entrance,1,57.0,1.134,0.317,9.91,0,0,running,1,0
2026-01-15 09:05:00,2026-01-15,9,5,entrance,1,79.5,0.014,0.058,9.871,0,0,idle,1,0
2026-01-15 09:10:00,2026-01-15,9,10,entrance,1,80.2,-0.041,-0.072,9.894,0,0,idle,1,0
2026-01-15 09:15:00,2026-01-15,9,15,entrance,1,73.0,-0.005,-0.02,9.724,0,0,idle,1,0
2026-01-15 09:20:00,2026-01-15,9,20,library,1,25.7,0.247,1.979,8.684,0,0,running,1,0
2026-01-15 09:25:00,2026-01-15,9,25,library,0,330.0,0.08,0.004,9.831,0,0,idle,1,0
2026-01-15 09:30:00,2026-01-15,9,30,lab,0,367.2,0.096,0.066,9.879,0,0,idle,1,0
2026-01-15 09:35:00,2026-01-15,9,35,classroom_B,0,223.6,-0.072,0.039,9.822,0,0,idle,1,0
2026-01-15 09:40:00,2026-01-15,9,40,entrance,1,82.4,-0.019,0.053,9.809,1,0,idle,1,0
2026-01-15 09:45:00,2026-01-15,9,45,classroom_A,0,276.5,-0.024,-0.019,9.715,0,0,idle,1,0
2026-01-15 09:50:00,2026-01-15,9,50,library,1,53.4,0.034,0.037,9.729,0,0,idle,1,0
2026-01-15 09:55:00,2026-01-15,9,55,classroom_B,1,93.1,1.373,1.109,9.196,0,0,walking,1,0
2026-01-15 10:00:00,2026-01-15,10,0,classroom_A,0,254.4,0.08,0.071,9.867,0,0,idle,1,0
2026-01-15 10:05:00,2026-01-15,10,5,lab,1,30.1,1.409,-0.263,9.172,1,1,sitting,1,0
2026-01-15 10:10:00,2026-01-15,10,10,entrance,1,16.8,0.063,-0.033,9.894,0,1,idle,1,0
2026-01-15 10:15:00,2026-01-15,10,15,lab,1,15.0,-0.084,0.026,9.715,0,1,idle,1,0
2026-01-15 10:20:00,2026-01-15,10,20,lab,0,372.6,0.004,0.074,9.89,0,0,idle,1,0
2026-01-15 10:25:00,2026-01-15,10,25,lab,1,14.5,0.028,-0.046,9.879,0,0,idle,1,0
2026-01-15 10:30:00,2026-01-15,10,30,classroom_B,1,74.3,-0.072,-0.019,9.873,0,0,idle,1,0
2026-01-15 10:35:00,2026-01-15,10,35,classroom_A,1,81.9,-0.002,0.025,9.795,0,1,idle,1,0
2026-01-15 10:40:00,2026-01-15,10,40,classroom_A,1,93.9,1.111,-1.909,10.81,0,0,running,1,0
2026-01-15 10:45:00,2026-01-15,10,45,lab,1,30.9,0.091,-0.037,9.843,0,0,idle,1,0
2026-01-15 10:50:00,2026-01-15,10,50,classroom_A,1,59.0,-1.957,1.398,10.697,0,1,walking,1,0
2026-01-15 10:55:00,2026-01-15,10,55,library,1,20.1,-0.052,0.003,9.834,1,0,idle,1,0
2026-01-15 11:00:00,2026-01-15,11,0,library,0,275.2,-0.062,-0.011,9.878,0,0,idle,1,0
2026-01-15 11:05:00,2026-01-15,11,5,entrance,1,33.8,1.845,1.458,8.969,0,0,walking,1,0
2026-01-15 11:10:00,2026-01-15,11,10,classroom_A,0,218.9,-0.045,0.099,9.747,0,0,idle,1,0
2026-01-15 11:15:00,2026-01-15,11,15,library,1,84.9,0.007,0.086,9.881,0,0,idle,1,0
2026-01-15 11:20:00,2026-01-15,11,20,classroom_A,1,26.8,-1.354,-1.631,9.475,0,0,running,1,0
2026-01-15 11:25:00,2026-01-15,11,25,lab,1,93.8,0.015,-0.032,9.866,0,0,idle,1,0
2026-01-15 11:30:00,2026-01-15,11,30,classroom_B,1,48.3,0.075,0.008,9.875,0,0,idle,1,0
2026-01-15 11:35:00,2026-01-15,11,35,lab,1,40.5,-0.01,0.048,9.799,0,0,idle,1,0
2026-01-15 11:40:00,2026-01-15,11,40,classroom_A,1,93.4,-0.087,-1.756,10.583,0,0,sitting,1,0
2026-01-15 11:45:00,2026-01-15,11,45,classroom_A,0,203.1,0.053,-0.025,9.729,0,0,idle,1,0
2026-01-15 11:50:00,2026-01-15,11,50,classroom_B,1,66.6,-0.068,0.098,9.836,0,1,idle,1,0
