date,day_of_week,student_id,department,semester,fingerprint_id,fingerprint_confidence,status,entry_time,exit_time,duration_hours,is_late,is_early_leave,pir_motion,ultrasonic_cm,accel_magnitude,activity_at_entry,zone
2026-02-18,Wednesday,STU-030,CSE,7,30,214,present,08:16:00,16:47:00,8.52,0,0,1,77.8,0.663,walking,entrance
2026-02-18,Wednesday,STU-031,EEE,8,31,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-18,Wednesday,STU-032,EEE,3,32,292,present,08:13:00,13:41:00,5.47,0,1,1,42.5,0.486,standing,entrance
2026-02-18,Wednesday,STU-033,EEE,6,33,237,present,08:16:00,17:37:00,9.35,0,0,1,62.5,0.729,walking,classroom_A
2026-02-18,Wednesday,STU-034,CSE,5,34,273,present,09:18:00,16:48:00,7.5,0,0,1,55.9,1.236,walking,lab
2026-02-18,Wednesday,STU-035,CSE,3,35,293,present,09:26:00,17:48:00,8.37,0,0,1,56.0,1.314,walking,lab
2026-02-18,Wednesday,STU-036,CSE,4,36,272,present,10:37:00,17:15:00,6.63,1,0,1,28.8,0.454,standing,entrance
2026-02-18,Wednesday,STU-037,CSE,8,37,299,present,08:30:00,15:06:00,6.6,0,0,1,31.1,1.511,walking,classroom_A
2026-02-18,Wednesday,STU-038,BBA,5,38,202,present,09:18:00,15:26:00,6.13,0,0,1,57.3,1.785,walking,lab
2026-02-18,Wednesday,STU-039,CSE,4,39,239,present,09:28:00,14:11:00,4.72,0,1,1,65.0,1.142,walking,classroom_A
2026-02-18,Wednesday,STU-040,EEE,1,40,271,present,09:20:00,17:08:00,7.8,0,0,1,59.4,1.436,walking,classroom_B
2026-02-18,Wednesday,STU-041,CSE,1,41,203,present,08:04:00,17:39:00,9.58,0,0,1,46.0,1.124,walking,classroom_A
2026-02-18,Wednesday,STU-042,EEE,7,42,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-18,Wednesday,STU-043,EEE,2,43,280,present,08:25:00,17:24:00,8.98,0,0,1,40.7,0.409,standing,classroom_A
2026-02-18,Wednesday,STU-044,CSE,6,44,296,present,08:24:00,17:20:00,8.93,0,0,1,54.3,0.48,standing,classroom_A
2026-02-18,Wednesday,STU-045,CSE,8,45,203,present,10:54:00,17:57:00,7.05,1,0,1,22.4,1.549,walking,classroom_A
2026-02-18,Wednesday,STU-046,BBA,8,46,214,present,10:38:00,16:04:00,5.43,1,0,1,79.9,1.551,walking,lab
2026-02-18,Wednesday,STU-047,CSE,5,47,248,present,09:26:00,15:03:00,5.62,0,0,1,76.7,1.092,walking,classroom_B
2026-02-18,Wednesday,STU-048,CSE,4,48,225,present,10:03:00,15:55:00,5.87,1,0,1,57.8,1.608,walking,lab
2026-02-18,Wednesday,STU-049,CSE,5,49,256,present,10:14:00,16:01:00,5.78,1,0,1,73.7,0.964,walking,classroom_B
2026-02-18,Wednesday,STU-050,CSE,7,50,217,present,08:23:00,16:42:00,8.32,0,0,1,27.8,0.817,walking,entrance
2026-02-19,Thursday,STU-001,CSE,1,1,277,present,09:29:00,15:10:00,5.68,0,0,1,53.9,0.4,standing,classroom_B
2026-02-19,Thursday,STU-002,EEE,4,2,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-19,Thursday,STU-003,CSE,3,3,240,present,08:06:00,15:59:00,7.88,0,0,1,28.0,0.837,walking,classroom_A
2026-02-19,Thursday,STU-004,CSE,2,4,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-19,Thursday,STU-005,CSE,7,5,277,present,09:00:00,15:43:00,6.72,0,0,1,26.1,0.545,walking,lab
2026-02-19,Thursday,STU-006,CSE,1,6,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-19,Thursday,STU-007,CSE,4,7,224,present,08:14:00,17:22:00,9.13,0,0,1,42.6,0.627,walking,entrance
2026-02-19,Thursday,STU-008,CSE,1,8,250,present,08:23:00,17:20:00,8.95,0,0,1,22.9,0.741,walking,entrance
2026-02-19,Thursday,STU-009,CSE,4,9,250,present,08:07:00,17:16:00,9.15,0,0,1,69.9,1.006,walking,entrance
2026-02-19,Thursday,STU-010,CSE,7,10,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-19,Thursday,STU-011,CSE,8,11,262,present,08:02:00,13:40:00,5.63,0,1,1,25.5,1.641,walking,classroom_A
2026-02-19,Thursday,STU-012,CSE,5,12,300,present,09:05:00,16:47:00,7.7,0,0,1,69.8,1.397,walking,lab
2026-02-19,Thursday,STU-013,CSE,3,13,240,present,08:28:00,17:11:00,8.72,0,0,1,52.6,0.913,walking,classroom_B
2026-02-19,Thursday,STU-014,BBA,6,14,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-19,Thursday,STU-015,EEE,3,15,207,present,09:12:00,15:29:00,6.28,0,0,1,48.7,0.904,walking,lab
2026-02-19,Thursday,STU-016,CSE,6,16,269,present,08:27:00,16:48:00,8.35,0,0,1,20.1,0.515,walking,classroom_A
2026-02-19,Thursday,STU-017,CSE,2,17,201,present,08:02:00,17:55:00,9.88,0,0,1,59.6,1.466,walking,lab
2026-02-19,Thursday,STU-018,BBA,2,18,217,present,08:23:00,13:04:00,4.68,0,1,1,78.9,0.791,walking,lab
2026-02-19,Thursday,STU-019,EEE,6,19,269,present,09:07:00,17:34:00,8.45,0,0,1,37.3,1.602,walking,classroom_A
2026-02-19,Thursday,STU-020,CSE,5,20,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-19,Thursday,STU-021,CSE,8,21,288,present,08:21:00,16:46:00,8.42,0,0,1,55.9,0.676,walking,classroom_B
2026-02-19,Thursday,STU-022,CSE,2,22,264,present,08:20:00,14:28:00,6.13,0,1,1,57.6,0.987,walking,entrance
2026-02-19,Thursday,STU-023,BBA,2,23,225,present,08:07:00,16:28:00,8.35,0,0,1,43.4,1.109,walking,classroom_A
2026-02-19,Thursday,STU-024,CSE,5,24,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-19,Thursday,STU-025,CSE,6,25,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-19,Thursday,STU-026,CSE,4,26,279,present,09:15:00,16:24:00,7.15,0,0,1,52.5,1.162,walking,lab
2026-02-19,Thursday,STU-027,CSE,1,27,204,present,09:20:00,15:31:00,6.18,1,0,1,79.7,1.486,walking,classroom_B
2026-02-19,Thursday,STU-028,CSE,5,28,246,present,08:11:00,14:56:00,6.75,0,1,1,21.8,1.433,walking,lab
2026-02-19,Thursday,STU-029,CSE,4,29,222,present,08:00:00,15:17:00,7.28,0,0,1,74.0,1.468,walking,classroom_B
2026-02-19,Thursday,STU-030,CSE,7,30,278,present,10:29:00,15:08:00,4.65,1,0,1,41.2,0.741,walking,classroom_A
2026-02-19,Thursday,STU-031,EEE,8,31,269,present,09:25:00,15:55:00,6.5,0,0,1,76.4,1.741,walking,entrance
2026-02-19,Thursday,STU-032,EEE,3,32,261,present,10:11:00,16:46:00,6.58,1,0,1,79.4,0.567,walking,classroom_B
2026-02-19,Thursday,STU-033,EEE,6,33,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-19,Thursday,STU-034,CSE,5,34,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-19,Thursday,STU-035,CSE,3,35,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-19,Thursday,STU-036,CSE,4,36,250,present,08:07:00,17:06:00,8.98,0,0,1,53.6,0.854,walking,entrance
2026-02-19,Thursday,STU-037,CSE,8,37,296,present,09:30:00,16:01:00,6.52,0,0,1,56.6,1.032,walking,classroom_B
2026-02-19,Thursday,STU-038,BBA,5,38,214,present,09:56:00,17:52:00,7.93,1,0,1,54.6,1.671,walking,lab
2026-02-19,Thursday,STU-039,CSE,4,39,226,present,09:18:00,15:05:00,5.78,0,0,1,70.3,0.892,walking,entrance
2026-02-19,Thursday,STU-040,EEE,1,40,227,present,09:06:00,17:11:00,8.08,0,0,1,42.0,1.526,walking,lab
2026-02-19,Thursday,STU-041,CSE,1,41,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-19,Thursday,STU-042,EEE,7,42,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-19,Thursday,STU-043,EEE,2,43,298,present,10:54:00,17:51:00,6.95,1,0,1,26.5,1.489,walking,entrance
2026-02-19,Thursday,STU-044,CSE,6,44,293,present,08:22:00,16:35:00,8.22,0,0,1,23.6,1.552,walking,lab
2026-02-19,Thursday,STU-045,CSE,8,45,299,present,09:12:00,15:59:00,6.78,0,0,1,39.9,0.942,walking,entrance
2026-02-19,Thursday,STU-046,BBA,8,46,221,present,09:25:00,17:28:00,8.05,0,0,1,36.8,0.507,walking,classroom_B
2026-02-19,Thursday,STU-047,CSE,5,47,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-19,Thursday,STU-048,CSE,4,48,278,present,09:30:00,16:50:00,7.33,0,0,1,62.8,0.732,walking,classroom_A
2026-02-19,Thursday,STU-049,CSE,5,49,200,present,09:51:00,16:01:00,6.17,1,0,1,28.2,1.624,walking,entrance
2026-02-19,Thursday,STU-050,CSE,7,50,214,present,08:02:00,15:41:00,7.65,0,0,1,72.6,1.499,walking,classroom_B
2026-02-22,Sunday,STU-001,CSE,1,1,223,present,08:16:00,17:27:00,9.18,0,0,1,53.3,1.323,walking,classroom_B
2026-02-22,Sunday,STU-002,EEE,4,2,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-22,Sunday,STU-003,CSE,3,3,257,present,09:04:00,17:59:00,8.92,0,0,1,33.3,1.648,walking,lab
2026-02-22,Sunday,STU-004,CSE,2,4,247,present,08:04:00,17:47:00,9.72,0,0,1,62.2,0.732,walking,entrance
2026-02-22,Sunday,STU-005,CSE,7,5,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-22,Sunday,STU-006,CSE,1,6,282,present,08:06:00,15:12:00,7.1,0,0,1,56.4,0.311,standing,classroom_B
2026-02-22,Sunday,STU-007,CSE,4,7,291,present,08:16:00,16:31:00,8.25,0,0,1,29.6,1.129,walking,classroom_B
2026-02-22,Sunday,STU-008,CSE,1,8,259,present,08:21:00,15:57:00,7.6,0,0,1,41.0,0.781,walking,classroom_B
2026-02-22,Sunday,STU-009,CSE,4,9,211,present,09:55:00,15:20:00,5.42,1,0,1,28.5,1.066,walking,lab
2026-02-22,Sunday,STU-010,CSE,7,10,215,present,08:12:00,13:45:00,5.55,0,1,1,46.4,1.268,walking,classroom_A
2026-02-22,Sunday,STU-011,CSE,8,11,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-22,Sunday,STU-012,CSE,5,12,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-22,Sunday,STU-013,CSE,3,13,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-22,Sunday,STU-014,BBA,6,14,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-22,Sunday,STU-015,EEE,3,15,294,present,08:04:00,17:58:00,9.9,0,0,1,56.9,0.918,walking,classroom_A
2026-02-22,Sunday,STU-016,CSE,6,16,221,present,08:20:00,17:35:00,9.25,0,0,1,28.6,0.788,walking,classroom_B
2026-02-22,Sunday,STU-017,CSE,2,17,262,present,08:10:00,16:17:00,8.12,0,0,1,45.1,1.387,walking,lab
2026-02-22,Sunday,STU-018,BBA,2,18,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-22,Sunday,STU-019,EEE,6,19,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-22,Sunday,STU-020,CSE,5,20,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-22,Sunday,STU-021,CSE,8,21,277,present,09:19:00,15:11:00,5.87,0,0,1,73.6,1.537,walking,lab
2026-02-22,Sunday,STU-022,CSE,2,22,297,present,08:01:00,17:57:00,9.93,0,0,1,55.8,1.091,walking,lab
2026-02-22,Sunday,STU-023,BBA,2,23,216,present,09:04:00,17:58:00,8.9,0,0,1,51.1,0.524,walking,entrance
2026-02-22,Sunday,STU-024,CSE,5,24,297,present,08:17:00,15:56:00,7.65,0,0,1,22.7,1.131,walking,lab
2026-02-22,Sunday,STU-025,CSE,6,25,247,present,09:21:00,17:46:00,8.42,0,0,1,62.3,1.301,walking,classroom_B
2026-02-22,Sunday,STU-026,CSE,4,26,238,present,08:25:00,15:12:00,6.78,0,0,1,21.0,0.654,walking,lab
2026-02-22,Sunday,STU-027,CSE,1,27,226,present,09:03:00,16:53:00,7.83,0,0,1,72.3,1.608,walking,entrance
2026-02-22,Sunday,STU-028,CSE,5,28,283,present,09:21:00,14:12:00,4.85,0,1,1,48.7,1.602,walking,classroom_A
2026-02-22,Sunday,STU-029,CSE,4,29,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-22,Sunday,STU-030,CSE,7,30,214,present,08:06:00,16:05:00,7.98,0,0,1,56.5,0.518,walking,entrance
2026-02-22,Sunday,STU-031,EEE,8,31,296,present,09:07:00,17:29:00,8.37,1,0,1,44.6,1.29,walking,entrance
2026-02-22,Sunday,STU-032,EEE,3,32,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-22,Sunday,STU-033,EEE,6,33,204,present,08:04:00,15:07:00,7.05,0,0,1,57.1,0.97,walking,classroom_B
2026-02-22,Sunday,STU-034,CSE,5,34,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-22,Sunday,STU-035,CSE,3,35,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-22,Sunday,STU-036,CSE,4,36,268,present,08:09:00,16:24:00,8.25,0,0,1,40.2,0.32,standing,classroom_A
2026-02-22,Sunday,STU-037,CSE,8,37,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-22,Sunday,STU-038,BBA,5,38,287,present,10:11:00,16:01:00,5.83,1,0,1,67.4,0.892,walking,classroom_A
2026-02-22,Sunday,STU-039,CSE,4,39,275,present,09:04:00,16:24:00,7.33,0,0,1,27.7,0.59,walking,classroom_B
2026-02-22,Sunday,STU-040,EEE,1,40,227,present,08:25:00,17:00:00,8.58,0,0,1,68.3,1.374,walking,classroom_B
2026-02-22,Sunday,STU-041,CSE,1,41,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-22,Sunday,STU-042,EEE,7,42,270,present,10:07:00,15:27:00,5.33,1,0,1,76.1,0.79,walking,classroom_B
2026-02-22,Sunday,STU-043,EEE,2,43,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-22,Sunday,STU-044,CSE,6,44,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-22,Sunday,STU-045,CSE,8,45,215,present,08:00:00,16:59:00,8.98,0,0,1,23.2,0.843,walking,classroom_A
2026-02-22,Sunday,STU-046,BBA,8,46,210,present,08:19:00,16:46:00,8.45,0,0,1,63.3,0.947,walking,entrance
2026-02-22,Sunday,STU-047,CSE,5,47,280,present,08:10:00,15:52:00,7.7,0,0,1,72.7,1.263,walking,classroom_A
2026-02-22,Sunday,STU-048,CSE,4,48,263,present,09:07:00,14:58:00,5.85,1,1,1,74.3,1.147,walking,lab
2026-02-22,Sunday,STU-049,CSE,5,49,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-22,Sunday,STU-050,CSE,7,50,213,present,09:11:00,15:15:00,6.07,0,0,1,35.1,0.505,walking,classroom_B
2026-02-23,Monday,STU-001,CSE,1,1,203,present,09:49:00,17:07:00,7.3,1,0,1,22.3,1.509,walking,lab
2026-02-23,Monday,STU-002,EEE,4,2,266,present,08:15:00,17:02:00,8.78,0,0,1,52.7,0.446,standing,classroom_B
2026-02-23,Monday,STU-003,CSE,3,3,205,present,09:21:00,16:05:00,6.73,1,0,1,31.7,0.913,walking,entrance
2026-02-23,Monday,STU-004,CSE,2,4,235,present,08:01:00,16:23:00,8.37,0,0,1,78.2,1.038,walking,classroom_A
2026-02-23,Monday,STU-005,CSE,7,5,267,present,08:00:00,15:22:00,7.37,0,0,1,51.9,1.315,walking,lab
2026-02-23,Monday,STU-006,CSE,1,6,285,present,08:06:00,15:21:00,7.25,0,0,1,31.9,1.505,walking,classroom_A
2026-02-23,Monday,STU-007,CSE,4,7,219,present,09:29:00,16:56:00,7.45,0,0,1,43.6,0.418,standing,entrance
2026-02-23,Monday,STU-008,CSE,1,8,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-23,Monday,STU-009,CSE,4,9,280,present,10:25:00,15:19:00,4.9,1,0,1,77.9,1.184,walking,entrance
2026-02-23,Monday,STU-010,CSE,7,10,233,present,09:03:00,15:01:00,5.97,0,0,1,64.9,1.178,walking,entrance
2026-02-23,Monday,STU-011,CSE,8,11,208,present,09:18:00,13:42:00,4.4,0,1,1,79.8,0.775,walking,classroom_A
2026-02-23,Monday,STU-012,CSE,5,12,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-23,Monday,STU-013,CSE,3,13,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-23,Monday,STU-014,BBA,6,14,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-23,Monday,STU-015,EEE,3,15,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-23,Monday,STU-016,CSE,6,16,215,present,08:20:00,14:37:00,6.28,0,1,1,46.3,1.52,walking,lab
2026-02-23,Monday,STU-017,CSE,2,17,262,present,10:06:00,16:18:00,6.2,1,0,1,77.2,1.02,walking,classroom_B
2026-02-23,Monday,STU-018,BBA,2,18,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-23,Monday,STU-019,EEE,6,19,201,present,09:18:00,15:39:00,6.35,0,0,1,46.8,0.4,standing,classroom_B
2026-02-23,Monday,STU-020,CSE,5,20,269,present,08:00:00,15:32:00,7.53,0,0,1,47.6,1.566,walking,entrance
2026-02-23,Monday,STU-021,CSE,8,21,269,present,09:40:00,17:16:00,7.6,1,0,1,25.7,1.716,walking,entrance
2026-02-23,Monday,STU-022,CSE,2,22,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-23,Monday,STU-023,BBA,2,23,202,present,09:28:00,15:05:00,5.62,0,0,1,78.6,1.396,walking,classroom_B
2026-02-23,Monday,STU-024,CSE,5,24,220,present,08:17:00,16:19:00,8.03,0,0,1,52.1,1.437,walking,lab
2026-02-23,Monday,STU-025,CSE,6,25,201,present,08:18:00,17:23:00,9.08,0,0,1,46.3,1.109,walking,entrance
2026-02-23,Monday,STU-026,CSE,4,26,224,present,10:20:00,15:53:00,5.55,1,0,1,70.6,0.87,walking,entrance
2026-02-23,Monday,STU-027,CSE,1,27,234,present,08:29:00,16:43:00,8.23,0,0,1,69.0,1.487,walking,lab
2026-02-23,Monday,STU-028,CSE,5,28,285,present,09:18:00,17:59:00,8.68,0,0,1,70.9,1.253,walking,classroom_B
2026-02-23,Monday,STU-029,CSE,4,29,254,present,09:28:00,17:27:00,7.98,0,0,1,26.7,0.366,standing,classroom_A
2026-02-23,Monday,STU-030,CSE,7,30,258,present,08:10:00,16:06:00,7.93,0,0,1,66.7,1.172,walking,lab
2026-02-23,Monday,STU-031,EEE,8,31,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-23,Monday,STU-032,EEE,3,32,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-23,Monday,STU-033,EEE,6,33,203,present,09:17:00,16:59:00,7.7,0,0,1,56.7,0.698,walking,classroom_B
2026-02-23,Monday,STU-034,CSE,5,34,297,present,10:06:00,15:59:00,5.88,1,0,1,41.3,0.665,walking,lab
2026-02-23,Monday,STU-035,CSE,3,35,278,present,09:17:00,17:44:00,8.45,1,0,1,50.1,0.362,standing,lab
2026-02-23,Monday,STU-036,CSE,4,36,208,present,09:19:00,16:01:00,6.7,0,0,1,57.4,0.434,standing,entrance
2026-02-23,Monday,STU-037,CSE,8,37,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-23,Monday,STU-038,BBA,5,38,226,present,09:21:00,17:40:00,8.32,0,0,1,68.9,1.372,walking,entrance
2026-02-23,Monday,STU-039,CSE,4,39,241,present,08:10:00,15:02:00,6.87,0,0,1,75.1,1.134,walking,entrance
2026-02-23,Monday,STU-040,EEE,1,40,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-23,Monday,STU-041,CSE,1,41,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-23,Monday,STU-042,EEE,7,42,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-23,Monday,STU-043,EEE,2,43,237,present,08:13:00,15:55:00,7.7,0,0,1,31.6,0.71,walking,lab
2026-02-23,Monday,STU-044,CSE,6,44,216,present,09:28:00,17:04:00,7.6,0,0,1,66.3,1.35,walking,entrance
2026-02-23,Monday,STU-045,CSE,8,45,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-23,Monday,STU-046,BBA,8,46,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-23,Monday,STU-047,CSE,5,47,300,present,09:28:00,17:54:00,8.43,1,0,1,79.7,0.64,walking,classroom_B
2026-02-23,Monday,STU-048,CSE,4,48,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-23,Monday,STU-049,CSE,5,49,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-23,Monday,STU-050,CSE,7,50,256,present,08:22:00,16:44:00,8.37,0,0,1,57.1,0.767,walking,lab
2026-02-24,Tuesday,STU-001,CSE,1,1,214,present,09:10:00,16:51:00,7.68,0,0,1,59.6,0.486,standing,classroom_A
2026-02-24,Tuesday,STU-002,EEE,4,2,244,present,10:23:00,16:56:00,6.55,1,0,1,61.7,0.47,standing,lab
2026-02-24,Tuesday,STU-003,CSE,3,3,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-24,Tuesday,STU-004,CSE,2,4,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-24,Tuesday,STU-005,CSE,7,5,212,present,08:13:00,16:45:00,8.53,0,0,1,58.9,1.072,walking,classroom_B
2026-02-24,Tuesday,STU-006,CSE,1,6,267,present,08:01:00,14:51:00,6.83,0,1,1,28.2,1.757,walking,classroom_B
2026-02-24,Tuesday,STU-007,CSE,4,7,255,present,09:21:00,17:55:00,8.57,0,0,1,53.4,0.947,walking,lab
2026-02-24,Tuesday,STU-008,CSE,1,8,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-24,Tuesday,STU-009,CSE,4,9,243,present,09:10:00,16:31:00,7.35,0,0,1,65.4,1.106,walking,entrance
2026-02-24,Tuesday,STU-010,CSE,7,10,254,present,09:30:00,17:51:00,8.35,0,0,1,56.5,0.496,standing,classroom_B
2026-02-24,Tuesday,STU-011,CSE,8,11,206,present,08:27:00,16:21:00,7.9,0,0,1,62.0,0.463,standing,classroom_B
2026-02-24,Tuesday,STU-012,CSE,5,12,215,present,08:22:00,16:10:00,7.8,0,0,1,71.3,0.562,walking,classroom_B
2026-02-24,Tuesday,STU-013,CSE,3,13,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-24,Tuesday,STU-014,BBA,6,14,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-24,Tuesday,STU-015,EEE,3,15,210,present,08:24:00,15:24:00,7.0,0,0,1,21.7,0.565,walking,entrance
2026-02-24,Tuesday,STU-016,CSE,6,16,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-24,Tuesday,STU-017,CSE,2,17,266,present,09:01:00,13:06:00,4.08,0,1,1,48.5,1.773,walking,lab
2026-02-24,Tuesday,STU-018,BBA,2,18,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-24,Tuesday,STU-019,EEE,6,19,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-24,Tuesday,STU-020,CSE,5,20,257,present,09:29:00,15:59:00,6.5,0,0,1,68.1,0.502,walking,lab
2026-02-24,Tuesday,STU-021,CSE,8,21,226,present,09:02:00,15:58:00,6.93,0,0,1,29.9,1.093,walking,classroom_A
2026-02-24,Tuesday,STU-022,CSE,2,22,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-24,Tuesday,STU-023,BBA,2,23,281,present,09:27:00,15:29:00,6.03,0,0,1,53.2,0.553,walking,classroom_B
2026-02-24,Tuesday,STU-024,CSE,5,24,234,present,09:32:00,16:23:00,6.85,1,0,1,67.8,0.371,standing,lab
2026-02-24,Tuesday,STU-025,CSE,6,25,214,present,09:10:00,15:54:00,6.73,0,0,1,72.8,0.51,walking,classroom_A
2026-02-24,Tuesday,STU-026,CSE,4,26,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-24,Tuesday,STU-027,CSE,1,27,257,present,09:21:00,17:52:00,8.52,0,0,1,79.0,0.958,walking,lab
2026-02-24,Tuesday,STU-028,CSE,5,28,268,present,08:15:00,15:55:00,7.67,0,0,1,70.0,0.869,walking,classroom_A
2026-02-24,Tuesday,STU-029,CSE,4,29,231,present,08:20:00,15:38:00,7.3,0,0,1,67.0,1.54,walking,classroom_B
2026-02-24,Tuesday,STU-030,CSE,7,30,279,present,09:20:00,17:53:00,8.55,1,0,1,28.7,1.641,walking,classroom_B
2026-02-24,Tuesday,STU-031,EEE,8,31,236,present,09:32:00,14:28:00,4.93,1,1,1,48.5,1.071,walking,entrance
2026-02-24,Tuesday,STU-032,EEE,3,32,206,present,10:16:00,16:16:00,6.0,1,0,1,35.7,1.539,walking,classroom_A
2026-02-24,Tuesday,STU-033,EEE,6,33,213,present,09:19:00,16:45:00,7.43,0,0,1,67.1,0.323,standing,classroom_B
2026-02-24,Tuesday,STU-034,CSE,5,34,249,present,10:32:00,16:55:00,6.38,1,0,1,52.3,1.506,walking,lab
2026-02-24,Tuesday,STU-035,CSE,3,35,217,present,08:09:00,16:30:00,8.35,0,0,1,54.7,1.556,walking,entrance
2026-02-24,Tuesday,STU-036,CSE,4,36,276,present,10:14:00,13:55:00,3.68,1,1,1,63.7,1.111,walking,lab
2026-02-24,Tuesday,STU-037,CSE,8,37,266,present,09:53:00,15:37:00,5.73,1,0,1,47.0,0.653,walking,entrance
2026-02-24,Tuesday,STU-038,BBA,5,38,222,present,09:00:00,15:56:00,6.93,0,0,1,54.0,1.076,walking,entrance
2026-02-24,Tuesday,STU-039,CSE,4,39,222,present,08:03:00,13:00:00,4.95,0,1,1,31.1,1.633,walking,entrance
2026-02-24,Tuesday,STU-040,EEE,1,40,276,present,09:03:00,13:32:00,4.48,0,1,1,70.5,1.307,walking,lab
2026-02-24,Tuesday,STU-041,CSE,1,41,292,present,09:06:00,15:18:00,6.2,0,0,1,23.7,0.653,walking,classroom_B
2026-02-24,Tuesday,STU-042,EEE,7,42,253,present,08:18:00,15:50:00,7.53,0,0,1,49.0,1.475,walking,classroom_A
2026-02-24,Tuesday,STU-043,EEE,2,43,293,present,09:26:00,15:02:00,5.6,0,0,1,20.2,1.46,walking,entrance
2026-02-24,Tuesday,STU-044,CSE,6,44,275,present,08:11:00,16:21:00,8.17,0,0,1,77.1,0.869,walking,entrance
2026-02-24,Tuesday,STU-045,CSE,8,45,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-24,Tuesday,STU-046,BBA,8,46,250,present,09:13:00,15:00:00,5.78,0,0,1,74.3,1.674,walking,classroom_B
2026-02-24,Tuesday,STU-047,CSE,5,47,251,present,08:09:00,14:34:00,6.42,0,1,1,39.4,1.221,walking,classroom_B
2026-02-24,Tuesday,STU-048,CSE,4,48,225,present,08:11:00,15:27:00,7.27,0,0,1,45.2,0.741,walking,classroom_A
2026-02-24,Tuesday,STU-049,CSE,5,49,229,present,09:05:00,16:50:00,7.75,0,0,1,20.9,1.11,walking,entrance
2026-02-24,Tuesday,STU-050,CSE,7,50,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-02-25,Wednesday,STU-001,CSE,1,1,258,present,09:00:00,17:27:00,8.45,0,0,1,30.8,1.566,walking,lab
